	E12_1_week_IP_vs_naive_adult_3_IP.enrichment	E12_1_week_IP_vs_naive_adult_3_IP.p	E12_1_week_IP_vs_naive_adult_3_IP.FDR	E12_1_week_IP_vs_naive_adult_3_IP.nonNull	E12_1_week_IP_vs_naive_adult_3_IP.instanceCount	E12_1_week_IP_vs_naive_adult_3_IP.specificity	E12_1_week_IP_vs_naive_adult_3_IP.reliable	E12_2_week_IP_vs_naive_adult_3_IP.enrichment	E12_2_week_IP_vs_naive_adult_3_IP.p	E12_2_week_IP_vs_naive_adult_3_IP.FDR	E12_2_week_IP_vs_naive_adult_3_IP.nonNull	E12_2_week_IP_vs_naive_adult_3_IP.instanceCount	E12_2_week_IP_vs_naive_adult_3_IP.specificity	E12_2_week_IP_vs_naive_adult_3_IP.reliable	E12_3_day_IP_vs_naive_adult_3_IP.enrichment	E12_3_day_IP_vs_naive_adult_3_IP.p	E12_3_day_IP_vs_naive_adult_3_IP.FDR	E12_3_day_IP_vs_naive_adult_3_IP.nonNull	E12_3_day_IP_vs_naive_adult_3_IP.instanceCount	E12_3_day_IP_vs_naive_adult_3_IP.specificity	E12_3_day_IP_vs_naive_adult_3_IP.reliable	naive_1_week_IP_vs_naive_adult_3_IP.enrichment	naive_1_week_IP_vs_naive_adult_3_IP.p	naive_1_week_IP_vs_naive_adult_3_IP.FDR	naive_1_week_IP_vs_naive_adult_3_IP.nonNull	naive_1_week_IP_vs_naive_adult_3_IP.instanceCount	naive_1_week_IP_vs_naive_adult_3_IP.specificity	naive_1_week_IP_vs_naive_adult_3_IP.reliable	naive_2_weeks_IP_vs_naive_adult_3_IP.enrichment	naive_2_weeks_IP_vs_naive_adult_3_IP.p	naive_2_weeks_IP_vs_naive_adult_3_IP.FDR	naive_2_weeks_IP_vs_naive_adult_3_IP.nonNull	naive_2_weeks_IP_vs_naive_adult_3_IP.instanceCount	naive_2_weeks_IP_vs_naive_adult_3_IP.specificity	naive_2_weeks_IP_vs_naive_adult_3_IP.reliable	naive_3_days_IP_vs_naive_adult_3_IP.enrichment	naive_3_days_IP_vs_naive_adult_3_IP.p	naive_3_days_IP_vs_naive_adult_3_IP.FDR	naive_3_days_IP_vs_naive_adult_3_IP.nonNull	naive_3_days_IP_vs_naive_adult_3_IP.instanceCount	naive_3_days_IP_vs_naive_adult_3_IP.specificity	naive_3_days_IP_vs_naive_adult_3_IP.reliable
citalopram	-0.451967213114754	0.28714	0.650317530224525	0.5	4	0.340277777777778	FALSE	-0.478360655737705	0.22657	0.564914533333333	0.5	4	0.25	FALSE	-0.60655737704918	0.0617	0.43134335106383	0.5	4	0.0555555555555556	FALSE	0.328688524590164	0.67523	0.904683797338792	0.25	4	0.738095238095238	FALSE	0.226229508196721	0.95948	0.998604378834356	0.25	4	0.952380952380952	FALSE	-0.208524590163934	0.98168	0.993827625676721	0.25	4	1	FALSE
paroxetine	-0.305245901639344	0.75273	0.914029285714286	0.5	4	0.76271186440678	FALSE	-0.186229508196721	0.99469	0.99724	0.5	4	1	FALSE	-0.477540983606557	0.22831	0.673103130630631	0.25	4	0.209039548022599	FALSE	-0.359344262295082	0.57225	0.851532698412699	0.5	4	0.536723163841808	FALSE	0.183606557377049	0.9956	0.998651647509579	0.25	4	0.992592592592593	FALSE	-0.442295081967213	0.31254	0.782256435272045	0	4	0.299435028248588	FALSE
CP-320650-01	-0.470737704918033	0.03883	0.245990821256039	0.5	8	0.251798561151079	FALSE	-0.520655737704918	0.01523	0.148776641791045	0.75	8	0.129496402877698	TRUE	-0.41672131147541	0.09062	0.49841	0.5	8	0.388489208633094	FALSE	-0.405245901639344	0.10699	0.448877916666667	0.25	8	0.431654676258993	FALSE	0.309672131147541	0.3525	0.810799192982456	0.375	8	0.76878612716763	FALSE	-0.176967213114754	0.92789	0.981105016155089	0.375	8	0.985611510791367	FALSE
CP-690334-01	-0.427622950819672	0.07722	0.359998291814947	0.625	8	0.251700680272109	TRUE	-0.412459016393443	0.0968	0.384783293413174	0.5	8	0.292517006802721	FALSE	-0.464344262295082	0.0432	0.364830967741936	0.625	8	0.17687074829932	TRUE	-0.370409836065574	0.17197	0.547270024271845	0.375	8	0.346938775510204	FALSE	0.540245901639344	0.01042	0.164492409638554	0.625	8	0.0909090909090909	TRUE	-0.368606557377049	0.17595	0.6775615	0.125	8	0.353741496598639	FALSE
PHA-00745360	-0.607213114754098	0.00248	0.0410926582278481	0.75	8	0.0542635658914729	TRUE	-0.578196721311475	0.00469	0.0674638461538462	0.75	8	0.0930232558139535	TRUE	-0.522786885245902	0.01464	0.188642803738318	0.625	8	0.209302325581395	TRUE	-0.507295081967213	0.01998	0.189520434782609	0.625	8	0.24031007751938	TRUE	0.24155737704918	0.65474	0.937088335135135	0.375	8	0.890710382513661	FALSE	-0.258524590163934	0.57376	0.891537194412107	0.5	8	0.837209302325581	FALSE
rifabutin	0.607704918032787	0.13175	0.460865478723404	1	3	0.40625	TRUE	0.548633879781421	0.22816	0.566935833333333	0.666666666666667	3	0.5625	TRUE	0.618852459016394	0.11818	0.537144513888889	0.666666666666667	3	0.380208333333333	TRUE	0.808032786885246	0.01388	0.153973898305085	1	3	0.0989583333333333	TRUE	0.543770491803279	0.23779	0.73605159453303	0.333333333333333	3	0.578125	FALSE	0.694098360655738	0.05728	0.462836543209876	0.333333333333333	3	0.25	FALSE
alcuronium chloride	0.48672131147541	0.5518	0.807587184357542	0.5	2	0.507352941176471	FALSE	-0.703770491803279	0.17494	0.490079552238806	0	2	0.125	FALSE	0.34655737704918	0.92584	0.976824109589041	0.5	2	0.926470588235294	FALSE	0.709836065573771	0.16777	0.544883251833741	1	2	0.154411764705882	TRUE	-0.662295081967213	0.2272	0.722078713592233	0.5	2	0.204545454545455	FALSE	0.853770491803279	0.04254	0.400610503597122	1	2	0.0367647058823529	TRUE
clobetasol	0.522622950819672	0.28183	0.647977804878049	0.666666666666667	3	0.298136645962733	TRUE	0.492950819672131	0.34949	0.686910525525526	0.666666666666667	3	0.391304347826087	TRUE	-0.344535519125683	0.7475	0.928094197983501	0.333333333333333	3	0.748344370860927	FALSE	-0.309781420765027	0.85855	0.954414346349745	0.333333333333333	3	0.867549668874172	FALSE	-0.77	0.02417	0.292949351851852	1	3	0.00662251655629139	TRUE	-0.333333333333333	0.77687	0.953153571428571	0.333333333333333	3	0.788079470198676	FALSE
phenoxybenzamine	-0.599344262295082	0.06737	0.330289625468165	0.5	4	0.372727272727273	FALSE	-0.597540983606557	0.06896	0.334447084870849	0.25	4	0.372727272727273	FALSE	-0.698196721311475	0.01697	0.198336875	0	4	0.181818181818182	FALSE	0.441147540983607	0.31583	0.6889675	0.5	4	0.816831683168317	FALSE	-0.35327868852459	0.59204	0.917136520710059	0.5	4	0.836363636363636	FALSE	-0.604426229508197	0.06352	0.486178870056497	0.5	4	0.354545454545455	FALSE
timolol	-0.652131147540984	0.03356	0.228362849740933	0.75	4	0.186567164179104	TRUE	-0.608688524590164	0.06008	0.323640823045268	0.5	4	0.261194029850746	FALSE	0.533114754098361	0.13885	0.556886	0	4	0.426966292134831	FALSE	-0.525081967213115	0.14976	0.522870848806366	0.75	4	0.402985074626866	TRUE	-0.31344262295082	0.72608	0.942544610069102	0.25	4	0.858208955223881	FALSE	-0.233606557377049	0.94604	0.983433	0.25	4	0.992537313432836	FALSE
daunorubicin	0.339672131147541	0.63778	0.858903312757202	0.25	4	0.858585858585859	FALSE	0.29655737704918	0.7793	0.909364514692787	0.25	4	0.904040404040404	FALSE	0.206229508196721	0.98377	0.994107762452107	0.5	4	0.98989898989899	FALSE	0.668852459016393	0.02638	0.217178742138365	0.75	4	0.191919191919192	TRUE	-0.691803278688525	0.01876	0.246377128712871	0.75	4	0.114035087719298	TRUE	0.312131147540984	0.73025	0.947949287128713	0.25	4	0.888888888888889	FALSE
nomegestrol	-0.584535519125683	0.16577	0.509373075117371	0.666666666666667	3	0.279411764705882	TRUE	-0.621639344262295	0.11497	0.412317068493151	0.666666666666667	3	0.176470588235294	TRUE	0.438852459016393	0.48662	0.848183195739015	0.333333333333333	3	0.579545454545455	FALSE	-0.777213114754098	0.02202	0.198787448275862	1	3	0.0220588235294118	TRUE	-0.451748633879781	0.45263	0.87131275	0.666666666666667	3	0.558823529411765	TRUE	-0.389508196721311	0.62241	0.909849224806202	0.333333333333333	3	0.720588235294118	FALSE
ticarcillin	-0.308852459016393	0.86127	0.950592268128162	0.333333333333333	3	0.850931677018634	FALSE	0.332568306010929	0.77983	0.909364514692787	0.666666666666667	3	0.66887417218543	TRUE	-0.24431693989071	0.9782	0.993683209302326	0.333333333333333	3	0.975155279503106	FALSE	0.569125683060109	0.19079	0.574304942528736	0.666666666666667	3	0.0794701986754967	TRUE	-0.632622950819672	0.10279	0.571633644067797	0.333333333333333	3	0.0993788819875776	FALSE	-0.275081967213115	0.93815	0.983433	0.333333333333333	3	0.944099378881988	FALSE
AG-013608	-0.300573770491803	0.38785	0.713055688202247	0.75	8	0.450292397660819	TRUE	-0.31983606557377	0.31484	0.654251061806656	0.5	8	0.362573099415205	FALSE	0.203196721311475	0.83538	0.947920145672665	0.375	8	0.872340425531915	FALSE	-0.216885245901639	0.77542	0.934645285451197	0.5	8	0.789473684210526	FALSE	-0.35155737704918	0.21715	0.710083656716418	0.5	8	0.263157894736842	FALSE	-0.257049180327869	0.58073	0.891537194412107	0.25	8	0.64327485380117	FALSE
valinomycin	-0.384918032786885	0.48413	0.771895456760049	0.5	4	0.65	FALSE	-0.303770491803279	0.75715	0.907609294871795	0.5	4	0.9	FALSE	-0.347377049180328	0.61203	0.89814716367713	0.25	4	0.75	FALSE	-0.514426229508197	0.16425	0.543120175438596	0.5	4	0.321428571428571	FALSE	0.717049180327869	0.01275	0.194066860465116	0.5	4	0.151162790697674	FALSE	0.378196721311475	0.50644	0.866575111111111	0.25	4	0.761627906976744	FALSE
rotenone	0.358524590163934	0.57522	0.817549381107492	0.5	4	0.649122807017544	FALSE	-0.242950819672131	0.92462	0.968262064	0.5	4	0.971631205673759	FALSE	0.475737704918033	0.23219	0.681404127659574	0.25	4	0.339181286549708	FALSE	-0.392131147540984	0.46165	0.790905299479167	0.5	4	0.539007092198582	FALSE	0.591803278688525	0.07403	0.535388232044199	0	4	0.128654970760234	FALSE	0.613770491803279	0.05626	0.457418260869565	0.5	4	0.111111111111111	FALSE
PF-00562151-00	-0.259508196721311	0.56955	0.813307251908397	0.25	8	0.691823899371069	FALSE	-0.179262295081967	0.92137	0.965631168935148	0.375	8	0.974842767295597	FALSE	-0.234344262295082	0.68964	0.926475275827482	0.25	8	0.811320754716981	FALSE	-0.331639344262295	0.27548	0.667081885397412	0.375	8	0.333333333333333	FALSE	0.265327868852459	0.54235	0.903685106382979	0.375	8	0.588235294117647	FALSE	0.350655737704918	0.21963	0.739399922879177	0.5	8	0.254901960784314	FALSE
PF-00875133-00	-0.389508196721311	0.62241	0.849566934306569	0.333333333333333	3	0.636986301369863	FALSE	-0.3024043715847	0.87967	0.948200814814815	0.333333333333333	3	0.876712328767123	FALSE	-0.238087431693989	0.98306	0.994107762452107	0.333333333333333	3	0.986301369863014	FALSE	-0.474426229508197	0.39423	0.750296729651163	0.666666666666667	3	0.335616438356164	TRUE	-0.354918032786885	0.71892	0.942544610069102	0.333333333333333	3	0.732876712328767	FALSE	0.523114754098361	0.28049	0.764279325153374	0	3	0.234939759036145	FALSE
pioglitazone	-0.338897168405365	0.12465	0.455301212121212	0.545454545454545	11	0.412121212121212	TRUE	-0.42849478390462	0.02311	0.180703964497041	0.636363636363636	11	0.193939393939394	TRUE	-0.361460506706408	0.0849	0.495566548672566	0.272727272727273	11	0.345454545454545	FALSE	-0.539672131147541	0.0016	0.0272	0.454545454545455	11	0.0484848484848485	FALSE	0.247287630402384	0.44162	0.87060328313253	0.363636363636364	11	0.659863945578231	FALSE	-0.237451564828614	0.49151	0.86198261682243	0.272727272727273	11	0.781818181818182	FALSE
H-7	0.629344262295082	0.04617	0.267418274336283	1	4	0.388888888888889	TRUE	0.603770491803279	0.06403	0.3283237890625	1	4	0.438888888888889	TRUE	0.658360655737705	0.0306	0.289486762589928	1	4	0.327777777777778	TRUE	0.997049180327869	0	0	1	4	0	TRUE	0.352131147540984	0.59625	0.917842643020595	0.25	4	0.911111111111111	FALSE	0.954754098360656	0	0	1	4	0.0388888888888889	TRUE
PF-00539745-00	-0.561803278688525	0.20364	0.567033762993763	0.666666666666667	3	0.37037037037037	TRUE	-0.573770491803279	0.18282	0.49979751565762	0	3	0.333333333333333	FALSE	0.485573770491803	0.36698	0.777308770226537	0	3	0.694915254237288	FALSE	-0.512950819672131	0.30275	0.686827989601386	0	3	0.474074074074074	FALSE	0.319781420765027	0.82737	0.958056754617414	0.333333333333333	3	0.932203389830508	FALSE	0.601967213114754	0.13972	0.643991126760563	0.333333333333333	3	0.322033898305085	FALSE
PF-01378883-00	-0.609672131147541	0.05929	0.309831023622047	0.5	4	0.0173410404624277	FALSE	-0.44344262295082	0.30941	0.652202399355878	0.5	4	0.202312138728324	FALSE	-0.56344262295082	0.10154	0.510410076335878	0	4	0.046242774566474	FALSE	-0.438852459016393	0.32204	0.6889675	0.25	4	0.213872832369942	FALSE	-0.513770491803279	0.16506	0.668842438271605	0.75	4	0.0867052023121387	TRUE	-0.461147540983607	0.26529	0.764279325153374	0.5	4	0.161849710982659	FALSE
erastin	-0.434918032786885	0.33323	0.672313608562691	0.5	4	0.291044776119403	FALSE	-0.417868852459016	0.38241	0.704043164556962	0.5	4	0.335820895522388	FALSE	0.33672131147541	0.64829	0.903418660998937	0.25	4	0.685393258426966	FALSE	-0.412295081967213	0.39857	0.753742222222222	0.5	4	0.343283582089552	FALSE	-0.223770491803279	0.96346	0.998604378834356	0.5	4	0.970149253731343	FALSE	-0.456393442622951	0.2762	0.764279325153374	0.25	4	0.238805970149254	FALSE
3-nitropropionic acid	-0.469672131147541	0.24578	0.603904943820225	0.25	4	0.408839779005525	FALSE	-0.480491803278689	0.22251	0.560856153846154	0.25	4	0.370165745856354	FALSE	-0.619344262295082	0.05247	0.39701289017341	0	4	0.12707182320442	FALSE	-0.402295081967213	0.42962	0.772705034293553	0.25	4	0.635359116022099	FALSE	0.408688524590164	0.40976	0.849690126582278	0.5	4	0.442748091603053	FALSE	-0.330655737704918	0.66869	0.922831221052632	0.25	4	0.839779005524862	FALSE
valdecoxib	-0.56655737704918	0.19539	0.551218771551724	0.333333333333333	3	0.169934640522876	FALSE	-0.482459016393443	0.37459	0.699484037089872	0.333333333333333	3	0.320261437908497	FALSE	-0.514754098360656	0.29903	0.733015486891386	0	3	0.222222222222222	FALSE	-0.589508196721311	0.15759	0.538603942558747	0.333333333333333	3	0.104575163398693	FALSE	0.672786885245902	0.06949	0.511024775280899	0	3	0.050314465408805	FALSE	0.449289617486339	0.45921	0.847822129760226	0.666666666666667	3	0.433962264150943	TRUE
PF-00539758-00	-0.441147540983607	0.48053	0.770419400244798	0.333333333333333	3	0.355555555555556	FALSE	-0.48327868852459	0.3727	0.6987068	0.333333333333333	3	0.281481481481481	FALSE	-0.374754098360656	0.6641	0.914045	0	3	0.518518518518518	FALSE	-0.420491803278689	0.53657	0.836753076923077	0.333333333333333	3	0.437037037037037	FALSE	-0.480601092896175	0.37935	0.838438578595318	0.666666666666667	3	0.281481481481481	TRUE	0.41	0.56609	0.891537194412107	0	3	0.570621468926554	FALSE
STOCK1N-35215	-0.456830601092896	0.43987	0.752982706480305	0.666666666666667	3	0.462686567164179	TRUE	-0.438633879781421	0.48729	0.760462230130486	0.666666666666667	3	0.507462686567164	TRUE	-0.414863387978142	0.55209	0.879381116504854	0	3	0.552238805970149	FALSE	-0.570437158469945	0.1887	0.574304942528736	0.666666666666667	3	0.194029850746269	TRUE	-0.389508196721311	0.62241	0.921140496054115	0.333333333333333	3	0.611940298507463	FALSE	-0.581092896174863	0.17113	0.673060447761194	0.666666666666667	3	0.156716417910448	TRUE
orlistat	0.332786885245902	0.53324	0.801081041189931	0.8	5	0.521739130434783	TRUE	0.16	0.99658	0.99724	0.6	5	1	TRUE	-0.348524590163934	0.47414	0.846977322623829	0.2	5	0.408045977011494	FALSE	-0.255573770491803	0.82583	0.947381592300962	0.4	5	0.798850574712644	FALSE	0.648360655737705	0.01408	0.204785777777778	0.8	5	0	TRUE	0.431967213114754	0.23101	0.762273250620347	0.6	5	0.231884057971014	TRUE
0225151-0000	0.26879781420765	0.94839	0.984490491673275	0.666666666666667	3	0.950819672131147	TRUE	0.381584699453552	0.64455	0.852238333333333	0.666666666666667	3	0.639344262295082	TRUE	0.351475409836066	0.72831	0.928094197983501	0.333333333333333	3	0.726775956284153	FALSE	0.414863387978142	0.55223	0.84152394644936	0.666666666666667	3	0.497267759562842	TRUE	-0.208469945355191	0.99682	0.999106518745218	0.333333333333333	3	1	FALSE	0.419508196721311	0.53932	0.88220397755611	0.333333333333333	3	0.469945355191257	FALSE
5707885	-0.404262295081967	0.42363	0.745343551401869	0.25	4	0.46218487394958	FALSE	0.326885245901639	0.6812	0.872333978494624	0.75	4	0.823834196891192	TRUE	-0.672786885245902	0.02486	0.256234173228346	0.5	4	0.0756302521008403	FALSE	-0.433770491803279	0.33635	0.70108622611465	0.25	4	0.369747899159664	FALSE	0.474590163934426	0.23467	0.731388166666667	0.5	4	0.559585492227979	FALSE	-0.55672131147541	0.1093	0.579245748987854	0	4	0.168067226890756	FALSE
C-75	-0.385901639344262	0.48085	0.770419400244798	0.75	4	0.3984375	TRUE	0.369508196721312	0.53642	0.781060934371524	0.75	4	0.668478260869565	TRUE	-0.529180327868852	0.14418	0.556886	0	4	0.046875	FALSE	-0.391311475409836	0.46403	0.790905299479167	0.25	4	0.34375	FALSE	0.487049180327869	0.20951	0.707128512820513	0.25	4	0.282608695652174	FALSE	0.485409836065574	0.21281	0.733074447368421	0.75	4	0.282608695652174	TRUE
F0447-0125	-0.542950819672131	0.12585	0.455301212121212	0.75	4	0.076271186440678	TRUE	-0.449672131147541	0.2934	0.633279967051071	0.25	4	0.203389830508475	FALSE	-0.536229508196721	0.13458	0.552242068965517	0.25	4	0.076271186440678	FALSE	-0.375737704918033	0.51477	0.831893740740741	0.5	4	0.440677966101695	FALSE	0.658524590163934	0.03055	0.341794444444444	0.5	4	0.103092783505155	FALSE	0.40344262295082	0.42603	0.839546765578635	0	4	0.561855670103093	FALSE
5155877	-0.544590163934426	0.12364	0.455301212121212	0.5	4	0.263157894736842	FALSE	-0.341147540983607	0.63299	0.841201939086294	0.5	4	0.75	FALSE	-0.531147540983607	0.14163	0.556886	0.5	4	0.302631578947368	FALSE	-0.699344262295082	0.0166	0.169256744186047	0.5	4	0.0460526315789474	FALSE	0.395245901639344	0.45229	0.87131275	0.25	4	0.5875	FALSE	-0.385737704918033	0.48173	0.857279864682003	0.25	4	0.625	FALSE
PHA-00767505E	-0.398032786885246	0.44348	0.752982706480305	0.25	4	0.445859872611465	FALSE	-0.468196721311475	0.24891	0.590754303797468	0.5	4	0.184713375796178	FALSE	-0.589344262295082	0.07626	0.468658873239437	0.75	4	0.0573248407643312	TRUE	-0.653606557377049	0.03292	0.242091460674157	0.75	4	0.0127388535031847	TRUE	-0.26344262295082	0.87287	0.97483115942029	0.25	4	0.898089171974522	FALSE	-0.456229508196721	0.27655	0.764279325153374	0.25	4	0.203821656050955	FALSE
dinoprostone	-0.6	0.06696	0.330289625468165	0.75	4	0.0733333333333333	TRUE	-0.844590163934426	0.00113	0.0217525	1	4	0	TRUE	-0.301967213114754	0.7629	0.928094197983501	0.25	4	0.733333333333333	FALSE	-0.364426229508197	0.55462	0.84418323255814	0.5	4	0.6	FALSE	0.238852459016393	0.93427	0.998604378834356	0.25	4	0.944444444444444	FALSE	-0.516065573770492	0.16202	0.673060447761194	0.75	4	0.18	TRUE
5194442	-0.623114754098361	0.04995	0.280732746781116	0.5	4	0.101910828025478	FALSE	-0.455081967213115	0.27949	0.619039610829103	0.25	4	0.32484076433121	FALSE	-0.214098360655738	0.9761	0.993416068376068	0.5	4	0.987261146496815	FALSE	-0.71	0.0141	0.1551	0.75	4	0.0318471337579618	TRUE	0.424262295081967	0.36302	0.823558370883882	0.25	4	0.361290322580645	FALSE	-0.452459016393443	0.28541	0.764279325153374	0.5	4	0.32484076433121	FALSE
AG-028671	0.318142076502732	0.83274	0.939704017241379	0.666666666666667	3	0.85	TRUE	-0.306229508196721	0.86929	0.943380140845071	0.333333333333333	3	0.848684210526316	FALSE	-0.49016393442623	0.35618	0.773200033167496	0.333333333333333	3	0.322368421052632	FALSE	0.215136612021858	0.99488	0.997021666666667	0.333333333333333	3	0.96875	FALSE	-0.787377049180328	0.0189	0.246377128712871	1	3	0.0131578947368421	TRUE	-0.632131147540984	0.10317	0.564608091286307	0.333333333333333	3	0.0921052631578947	FALSE
6-bromoindirubin-3'-oxime	-0.429461358313817	0.10825	0.435997692307692	0.571428571428571	7	0.397196261682243	TRUE	-0.551733021077283	0.01572	0.150200583941606	0.428571428571429	7	0.154205607476636	FALSE	-0.701967213114754	0.00069	0.0153086440677966	0.285714285714286	7	0.0327102803738318	FALSE	-0.394590163934426	0.16815	0.544883251833741	0.285714285714286	7	0.485981308411215	FALSE	0.196440281030445	0.90469	0.985252957746479	0.285714285714286	7	0.908163265306122	FALSE	-0.548032786885246	0.01685	0.212083173076923	0.714285714285714	7	0.154205607476636	TRUE
Gly-His-Lys	-0.85	0.00644	0.0780551851851852	1	3	0.0447761194029851	TRUE	-0.725901639344262	0.04105	0.269334731707317	0.666666666666667	3	0.104477611940299	TRUE	-0.559836065573771	0.20723	0.639958985849057	0.666666666666667	3	0.529850746268657	TRUE	-0.636393442622951	0.09889	0.438559222972973	0.333333333333333	3	0.328358208955224	FALSE	0.319289617486339	0.82886	0.958056754617414	0.333333333333333	3	0.932584269662921	FALSE	0.469945355191257	0.40628	0.833530923076923	0.666666666666667	3	0.679775280898876	TRUE
STOCK1N-35874	-0.722622950819672	0.15288	0.492906206896552	0.5	2	0.245033112582781	FALSE	-0.745245901639344	0.13019	0.430980831234257	0	2	0.231788079470199	FALSE	-0.791803278688525	0.08704	0.498147222222222	0.5	2	0.165562913907285	FALSE	-0.652622950819672	0.24015	0.63123765060241	0.5	2	0.33112582781457	FALSE	0.525901639344262	0.44935	0.87131275	0	2	0.509316770186335	FALSE	-0.717213114754098	0.15904	0.673060447761194	0.5	2	0.251655629139073	FALSE
"16,16-dimethylprostaglandin E2"	-0.544754098360656	0.23589	0.597968187022901	0.666666666666667	3	0.248275862068966	TRUE	0.447868852459016	0.46264	0.748961582200247	0.333333333333333	3	0.652694610778443	FALSE	-0.353934426229508	0.72151	0.928094197983501	0.333333333333333	3	0.717241379310345	FALSE	-0.219836065573771	0.99317	0.997021666666667	0.333333333333333	3	1	FALSE	0.561803278688525	0.20376	0.700710104986877	0.333333333333333	3	0.317365269461078	FALSE	0.336994535519126	0.76732	0.953153571428571	0.333333333333333	3	0.856287425149701	FALSE
PNU-0293363	0.31344262295082	0.84755	0.943333454699407	0.666666666666667	3	0.861635220125786	TRUE	0.292896174863388	0.90333	0.961348756097561	0.666666666666667	3	0.918238993710692	TRUE	-0.285628415300547	0.91897	0.976099183508488	0.333333333333333	3	0.895424836601307	FALSE	0.614590163934426	0.12328	0.47955234421365	1	3	0.132075471698113	TRUE	-0.622131147540984	0.11431	0.605083935742972	0.333333333333333	3	0.143790849673203	FALSE	0.361912568306011	0.69956	0.942079694189602	0.333333333333333	3	0.70440251572327	FALSE
STOCK1N-35696	-0.838852459016393	0.05143	0.286476042553191	1	2	0.0616438356164384	TRUE	-0.862786885245902	0.03759	0.25627765625	1	2	0.0479452054794521	TRUE	-0.883770491803279	0.02672	0.2662625	1	2	0.0410958904109589	TRUE	-0.904262295081967	0.01809	0.1793925	1	2	0.0342465753424658	TRUE	0.76	0.1151	0.605083935742972	0.5	2	0.168674698795181	FALSE	-0.428360655737705	0.74845	0.951782796116505	0.5	2	0.808219178082192	FALSE
PHA-00665752	0.718688524590164	1e-05	0.000251730769230769	1	1	0.568	FALSE	-0.701475409836066	1e-05	0.000256666666666667	0	1	0.46524064171123	FALSE	0.853114754098361	1e-05	0.0002618	1	1	0.264	FALSE	0.592295081967213	1e-05	0.00023375	1	1	0.8	FALSE	0.627377049180328	1e-05	0.000242407407407407	0	1	0.752	FALSE	-0.865409836065574	1e-05	0.000246981132075472	1	1	0.160427807486631	FALSE
STOCK1N-28457	0.195737704918033	0.99885	0.99936	0.333333333333333	3	1	FALSE	0.423770491803279	0.52746	0.778326704035874	0.333333333333333	3	0.51304347826087	FALSE	0.391803278688525	0.61621	0.899268455555556	0.666666666666667	3	0.6	TRUE	-0.49327868852459	0.34856	0.711481197511664	0.333333333333333	3	0.487309644670051	FALSE	0.793606557377049	0.01739	0.242165	1	3	0	TRUE	0.669344262295082	0.07187	0.487789015544041	0.333333333333333	3	0.0260869565217391	FALSE
SC-560	0.368852459016393	0.6801	0.882310109018831	0.666666666666667	3	0.82312925170068	TRUE	0.651639344262295	0.08471	0.367170165562914	1	3	0.163265306122449	TRUE	0.503114754098361	0.32544	0.753274190140845	0.333333333333333	3	0.571428571428571	FALSE	-0.803114754098361	0.0149	0.158569918699187	1	3	0.0666666666666667	TRUE	0.702622950819672	0.05246	0.466729256756757	0.333333333333333	3	0.0884353741496599	FALSE	0.68344262295082	0.06308	0.485716	0.333333333333333	3	0.108843537414966	FALSE
H-89	0.341639344262295	0.75512	0.914386753006476	0.333333333333333	3	0.763779527559055	FALSE	-0.378852459016393	0.65254	0.85746045	0.666666666666667	3	0.686486486486486	TRUE	-0.320983606557377	0.82333	0.94369394575678	0.333333333333333	3	0.854054054054054	FALSE	-0.616065573770492	0.12155	0.474952089552239	0	3	0.118918918918919	FALSE	0.340601092896175	0.75803	0.943985164938737	0.333333333333333	3	0.771653543307087	FALSE	-0.409125683060109	0.56854	0.891537194412107	0.666666666666667	3	0.616216216216216	TRUE
BAS-012416453	0.600928961748634	0.14122	0.474412321428571	0.666666666666667	3	0.0921052631578947	TRUE	0.623715846994536	0.11236	0.408989777777778	0.666666666666667	3	0.0657894736842105	TRUE	-0.541803278688525	0.24173	0.681404127659574	0.333333333333333	3	0.21875	FALSE	0.577978142076503	0.17609	0.552762134292566	0.666666666666667	3	0.125	TRUE	0.55344262295082	0.21891	0.711050099255583	0.333333333333333	3	0.164473684210526	FALSE	0.818032786885246	0.01177	0.178445287356322	1	3	0.0131578947368421	TRUE
